census_cd	census_type	census_sub_cd	province_cd	region_cd	region_sub_cd	region_type	latitude	longitude	land_sq_km	pop_this	pop_last	pop_change	pop_change_pct	pop_per_sq_km	private_dwell	private_dwell_res
4590100.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.283	-73.3191	      9.42	    1885	    1752	133	      7.6	  200.2	     674	     664
4590101.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3085	-73.3446	      7.82	    1026	     974	52	      5.3	  131.3	     390	     381
4590102.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3168	-73.3707	     48.52	    1050	    1089	-39	     -3.6	   21.6	     401	     393
4590103.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3692	-73.3777	      3.59	    1779	    1747	32	      1.8	  495.5	     718	     712
4590200.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3452	-73.2966	      2.17	    5702	    5368	334	      6.2	 2633.2	    2128	    2110
4590201.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3545	-73.3006	      1.41	    4433	    4699	-266	     -5.7	 3142.6	    1631	    1604
4590202.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3479	-73.2787	      3.63	    7442	    6715	727	     10.8	 2050.8	    2758	    2727
4590203.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3638	-73.2591	      2.58	    3259	    2602	657	     25.2	 1264.4	    1245	    1209
4590204.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3722	-73.2702	      4.51	     783	     768	15	      2.0	  173.6	     304	     295
4590205.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3648	-73.3039	      3.31	    3996	    2801	1195	     42.7	 1207.2	    1626	    1591
4590206.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3537	-73.3151	     26.54	    1742	    1398	344	     24.6	   65.6	     675	     645
4590207.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3872	-73.3722	      6.91	     897	     913	-16	     -1.8	  129.9	     316	     315
4590300.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.2976	-73.2325	      1.32	    3029	    2861	168	      5.9	 2293.7	    1291	    1279
4590301.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3061	-73.2342	      0.90	    3065	    3120	-55	     -1.8	 3402.2	    1548	    1501
4590302.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3048	-73.23	      1.01	    2762	    2872	-110	     -3.8	 2728.7	    1180	    1168
4590303.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3033	-73.213	      1.28	       0	       5	-5	   -100.0	    0.0	       0	       0
4590304.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3141	-73.2358	      0.70	    1106	    1131	-25	     -2.2	 1575.3	     449	     445
4590400.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.3024	-73.2117	     46.06	    2798	    2865	-67	     -2.3	   60.7	    1204	    1129
4590401.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.2793	-73.2309	      4.36	    3312	    2921	391	     13.4	  759.9	    1275	    1222
4590402.00	CT	459	QC		Saint-Jean-sur-Richelieu		45.317	-73.2295	      2.79	    2685	    1617	1068	     66.0	  961.1	     910	     892
4620001.00	CT	462	QC		Montréal		45.6068	-73.5095	      0.46	    2608	    2498	110	      4.4	 5690.6	    1398	    1319
4620002.00	CT	462	QC		Montréal		45.6073	-73.5171	      0.39	    3039	    2819	220	      7.8	 7858.8	    1645	    1549
4620003.00	CT	462	QC		Montréal		45.6086	-73.523	      0.74	    6238	    6407	-169	     -2.6	 8434.3	    3030	    2870
4620004.00	CT	462	QC		Montréal		45.6017	-73.5242	      0.45	    3261	    3223	38	      1.2	 7222.6	    1698	    1615
4620005.00	CT	462	QC		Montréal		45.5983	-73.5127	      0.56	    3163	    3188	-25	     -0.8	 5630.1	    1718	    1632
4620006.00	CT	462	QC		Montréal		45.593	-73.5114	      0.65	    4458	    4568	-110	     -2.4	 6883.9	    2124	    2018
4620007.00	CT	462	QC		Montréal		45.5948	-73.529	      1.10	    5722	    5712	10	      0.2	 5207.0	    2936	    2815
4620008.00	CT	462	QC		Montréal		45.5881	-73.5116	      0.62	    2943	    2973	-30	     -1.0	 4717.1	    1479	    1403
4620009.00	CT	462	QC		Montréal		45.5733	-73.5219	      4.26	    3488	    3554	-66	     -1.9	  817.9	    1755	    1665
4620010.00	CT	462	QC		Montréal		45.5779	-73.5307	      0.93	    1428	    1351	77	      5.7	 1532.0	     786	     741
4620011.00	CT	462	QC		Montréal		45.5865	-73.534	      1.25	    6280	    5160	1120	     21.7	 5025.2	    2891	    2847
4620012.01	CT	462	QC		Montréal		45.5802	-73.5402	      0.24	    2416	    2494	-78	     -3.1	10241.6	    1343	    1302
4620012.02	CT	462	QC		Montréal		45.5779	-73.5395	      0.40	    4038	    4018	20	      0.5	10181.5	    2145	    2027
4620013.00	CT	462	QC		Montréal		45.5708	-73.5444	      1.08	    4824	    4427	397	      9.0	 4449.8	    2898	    2717
4620014.01	CT	462	QC		Montréal		45.5593	-73.5426	      0.91	    6708	    6181	527	      8.5	 7402.3	    3814	    3641
4620014.02	CT	462	QC		Montréal		45.5619	-73.549	      0.88	      10	      17	-7	    -41.2	   11.4	       9	       4
4620015.00	CT	462	QC		Montréal		45.5595	-73.5338	      0.38	    4043	    3522	521	     14.8	10772.7	    2267	    2121
4620016.00	CT	462	QC		Montréal		45.5575	-73.5265	      0.52	    2514	    2569	-55	     -2.1	 4846.7	    1346	    1205
4620017.00	CT	462	QC		Montréal		45.5537	-73.5307	      0.22	    2050	    1888	162	      8.6	 9184.6	    1202	    1157
4620018.00	CT	462	QC		Montréal		45.5513	-73.5316	      0.37	    1977	    2148	-171	     -8.0	 5381.1	    1218	    1131
4620019.00	CT	462	QC		Montréal		45.5497	-73.5338	      0.34	    2388	    2350	38	      1.6	 7090.3	    1425	    1332
4620021.00	CT	462	QC		Montréal		45.5447	-73.5351	      0.44	    2976	    3243	-267	     -8.2	 6763.6	    1662	    1536
4620022.00	CT	462	QC		Montréal		45.541	-73.5372	      0.17	    1579	    1663	-84	     -5.1	 9293.7	     879	     792
4620023.00	CT	462	QC		Montréal		45.5369	-73.5422	      0.36	    1255	    1249	6	      0.5	 3509.5	     737	     683
4620024.00	CT	462	QC		Montréal		45.5394	-73.5454	      0.27	    2601	    2577	24	      0.9	 9496.2	    1519	    1424
4620025.00	CT	462	QC		Montréal		45.5473	-73.5414	      0.22	    3079	    2884	195	      6.8	13690.5	    1612	    1490
4620026.00	CT	462	QC		Montréal		45.5484	-73.5446	      0.17	    2300	    2181	119	      5.5	13294.8	    1472	    1362
4620027.00	CT	462	QC		Montréal		45.5452	-73.5471	      0.09	    1620	    1806	-186	    -10.3	17088.6	     971	     892
4620028.00	CT	462	QC		Montréal		45.5407	-73.5495	      0.15	    1974	    2070	-96	     -4.6	12743.7	    1178	    1088
4620029.00	CT	462	QC		Montréal		45.5454	-73.5505	      0.40	    3721	    3802	-81	     -2.1	 9358.7	    2093	    1988
4620030.00	CT	462	QC		Montréal		45.5511	-73.5528	      0.30	    3191	    3348	-157	     -4.7	10661.5	    1939	    1802
4620031.00	CT	462	QC		Montréal		45.5436	-73.5556	      0.25	    2619	    2677	-58	     -2.2	10380.5	    1591	    1487
4620032.00	CT	462	QC		Montréal		45.5378	-73.5585	      0.13	    1524	    1520	4	      0.3	12018.9	     980	     932
4620033.00	CT	462	QC		Montréal		45.537	-73.5558	      0.16	    1703	    1878	-175	     -9.3	10805.8	    1012	     941
4620034.00	CT	462	QC		Montréal		45.5364	-73.5522	      0.22	    2519	    2463	56	      2.3	11629.7	    1351	    1275
4620035.00	CT	462	QC		Montréal		45.5329	-73.5575	      0.18	    2000	    2013	-13	     -0.6	10989.0	    1202	    1144
4620036.00	CT	462	QC		Montréal		45.5309	-73.5592	      0.19	    2033	    2006	27	      1.3	10977.3	    1260	    1169
4620037.00	CT	462	QC		Montréal		45.5333	-73.5488	      0.51	    2996	    2992	4	      0.1	 5900.0	    1953	    1877
4620038.00	CT	462	QC		Montréal		45.529	-73.5508	      0.22	    2016	    1960	56	      2.9	 9372.4	    1037	    1002
4620039.00	CT	462	QC		Montréal		45.5281	-73.5435	      0.47	    1762	    1499	263	     17.5	 3732.3	     971	     903
4620040.00	CT	462	QC		Montréal		45.5166	-73.5326	      2.09	       0	       0	0	      0.0	    0.0	       0	       0
4620041.00	CT	462	QC		Montréal		45.5224	-73.549	      0.26	    1636	    1669	-33	     -2.0	 6232.4	    1085	     982
4620042.00	CT	462	QC		Montréal		45.5203	-73.5526	      0.10	     900	     886	14	      1.6	 8587.8	     615	     570
4620043.00	CT	462	QC		Montréal		45.5181	-73.5501	      0.34	     954	     902	52	      5.8	 2774.1	     594	     554
4620044.00	CT	462	QC		Montréal		45.5202	-73.5594	      0.14	    2110	    2068	42	      2.0	15503.3	    1315	    1220
4620045.00	CT	462	QC		Montréal		45.5217	-73.5552	      0.12	    1462	    1492	-30	     -2.0	12442.6	    1021	     942
4620046.00	CT	462	QC		Montréal		45.5229	-73.5588	      0.16	    2013	    2010	3	      0.1	12557.7	    1259	    1184
4620047.00	CT	462	QC		Montréal		45.526	-73.5564	      0.12	     717	     695	22	      3.2	 6186.4	     411	     383
4620048.00	CT	462	QC		Montréal		45.5281	-73.5605	      0.14	    1998	    2133	-135	     -6.3	14271.4	    1235	    1145
4620049.00	CT	462	QC		Montréal		45.525	-73.5626	      0.16	    1319	    1373	-54	     -3.9	 8042.7	     991	     853
4620050.00	CT	462	QC		Montréal		45.5219	-73.564	      0.07	    1336	    1372	-36	     -2.6	18790.4	     759	     727
4620051.00	CT	462	QC		Montréal		45.5175	-73.5637	      0.22	    1349	    1536	-187	    -12.2	 6228.1	     914	     776
4620052.00	CT	462	QC		Montréal		45.5177	-73.561	      0.14	    1911	    1964	-53	     -2.7	13659.8	    1164	    1055
4620053.00	CT	462	QC		Montréal		45.5147	-73.5578	      0.10	    1008	     736	272	     37.0	 9795.9	     858	     683
4620054.00	CT	462	QC		Montréal		45.5139	-73.5552	      0.15	    1082	    1390	-308	    -22.2	 7026.0	     650	     573
4620055.01	CT	462	QC		Montréal		45.5071	-73.5546	      0.71	    4531	    3720	811	     21.8	 6381.7	    3312	    2697
4620055.02	CT	462	QC		Montréal		45.4994	-73.5475	      1.35	     775	     584	191	     32.7	  575.4	     534	     433
4620056.00	CT	462	QC		Montréal		45.5066	-73.5619	      0.29	    1562	    1482	80	      5.4	 5423.6	     932	     772
4620057.00	CT	462	QC		Montréal		45.5091	-73.5592	      0.14	    1320	    1399	-79	     -5.6	 9122.3	     766	     614
4620058.00	CT	462	QC		Montréal		45.5113	-73.5581	      0.15	     957	     963	-6	     -0.6	 6283.7	     666	     616
4620059.00	CT	462	QC		Montréal		45.5126	-73.5644	      0.20	    1359	    1324	35	      2.6	 6714.4	     943	     816
4620060.00	CT	462	QC		Montréal		45.5126	-73.5644	      0.09	    1645	    1715	-70	     -4.1	18257.5	     786	     765
4620061.00	CT	462	QC		Montréal		45.5093	-73.5683	      0.22	     607	     534	73	     13.7	 2808.9	     446	     343
4620062.00	CT	462	QC		Montréal		45.5029	-73.5687	      0.83	    2019	     777	1242	    159.8	 2432.5	    1671	    1131
4620063.00	CT	462	QC		Montréal		45.4959	-73.5725	      0.36	     397	     441	-44	    -10.0	 1097.3	     242	     195
4620064.00	CT	462	QC		Montréal		45.4983	-73.5775	      0.24	    1968	    1175	793	     67.5	 8275.9	    1355	    1064
4620065.01	CT	462	QC		Montréal		45.4944	-73.5811	      0.14	    6762	    6171	591	      9.6	49647.6	    4874	    4308
4620065.02	CT	462	QC		Montréal		45.4911	-73.5844	      0.15	    2580	    2581	-1	      0.0	17515.3	    1857	    1563
4620066.01	CT	462	QC		Montréal		45.4919	-73.5774	      0.22	    2778	    2601	177	      6.8	12581.5	    1913	    1562
4620066.02	CT	462	QC		Montréal		45.4892	-73.5814	      0.18	    1979	    2017	-38	     -1.9	11231.6	    1456	    1235
4620067.00	CT	462	QC		Montréal		45.4861	-73.5787	      0.15	    1726	    1873	-147	     -7.8	11193.3	     881	     810
4620068.00	CT	462	QC		Montréal		45.4896	-73.5737	      0.18	    2128	    2113	15	      0.7	12153.1	     716	     704
4620069.00	CT	462	QC		Montréal		45.4958	-73.5636	      0.69	    3894	    2686	1208	     45.0	 5615.0	    2267	    2058
4620070.00	CT	462	QC		Montréal		45.4961	-73.5584	      0.62	    2552	    1146	1406	    122.7	 4104.9	    2447	    1812
4620071.00	CT	462	QC		Montréal		45.4897	-73.5507	      0.47	       0	       0	0	      0.0	    0.0	       0	       0
4620072.00	CT	462	QC		Montréal		45.4828	-73.5447	      2.58	    3513	    3550	-37	     -1.0	 1359.8	    1935	    1773
4620073.00	CT	462	QC		Montréal		45.4851	-73.5603	      0.33	    1239	    1323	-84	     -6.3	 3724.1	     789	     702
4620074.00	CT	462	QC		Montréal		45.4771	-73.5634	      0.40	    3688	    3729	-41	     -1.1	 9275.7	    1879	    1723
4620075.00	CT	462	QC		Montréal		45.4785	-73.5662	      0.31	    2746	    2704	42	      1.6	 8784.4	    1464	    1353
4620076.00	CT	462	QC		Montréal		45.4813	-73.5688	      0.35	    2645	    2623	22	      0.8	 7537.8	    1462	    1390
4620077.00	CT	462	QC		Montréal		45.4869	-73.5691	      0.42	    2364	    2461	-97	     -3.9	 5648.7	    1073	    1004
4620078.00	CT	462	QC		Montréal		45.4823	-73.5744	      0.39	    3828	    3755	73	      1.9	 9935.1	    2118	    1985
4620079.00	CT	462	QC		Montréal		45.4785	-73.5822	      0.61	    4480	    4446	34	      0.8	 7376.9	    2629	    2470
4620080.00	CT	462	QC		Montréal		45.4838	-73.5817	      0.09	     825	     775	50	      6.5	 9116.0	     439	     415
4620081.00	CT	462	QC		Montréal		45.4794	-73.5871	      0.26	    2997	    2459	538	     21.9	11360.9	    1873	    1765
4620082.00	CT	462	QC		Montréal		45.4737	-73.5939	      0.27	    1954	    2113	-159	     -7.5	 7152.3	    1066	     970
4620083.00	CT	462	QC		Montréal		45.4722	-73.5885	      0.43	    3248	    3120	128	      4.1	 7583.5	    1840	    1689
4620084.00	CT	462	QC		Montréal		45.4689	-73.5942	      0.37	    2296	    1889	407	     21.5	 6195.4	    1264	    1150
4620085.00	CT	462	QC		Montréal		45.4694	-73.5794	      1.12	     825	     847	-22	     -2.6	  738.4	     401	     370
4620086.00	CT	462	QC		Montréal		45.4594	-73.5852	      0.52	    3935	    4005	-70	     -1.7	 7528.2	    2193	    2092
4620087.00	CT	462	QC		Montréal		45.4629	-73.5935	      0.26	    3416	    3183	233	      7.3	13359.4	    1691	    1574
4620088.00	CT	462	QC		Montréal		45.4582	-73.5917	      0.33	    3544	    3613	-69	     -1.9	10620.3	    1990	    1886
4620089.00	CT	462	QC		Montréal		45.4524	-73.5897	      0.51	    4937	    4777	160	      3.3	 9605.1	    2551	    2443
4620090.00	CT	462	QC		Montréal		45.4481	-73.5991	      0.45	    4513	    4376	137	      3.1	10069.2	    2252	    2169
4620091.00	CT	462	QC		Montréal		45.4434	-73.602	      0.99	       0	       0	0	      0.0	    0.0	       0	       0
4620092.00	CT	462	QC		Montréal		45.4531	-73.6003	      0.56	    5998	    6223	-225	     -3.6	10706.9	    2906	    2779
4620093.00	CT	462	QC		Montréal		45.458	-73.6022	      0.73	    3161	    3392	-231	     -6.8	 4303.6	    1637	    1514
4620094.01	CT	462	QC		Montréal		45.4689	-73.6089	      1.78	    6120	    5962	158	      2.7	 3435.7	    3278	    2984
4620094.02	CT	462	QC		Montréal		45.4607	-73.6128	      1.88	      10	      15	-5	    -33.3	    5.3	       8	       7
4620095.00	CT	462	QC		Montréal		45.4742	-73.6058	      0.23	    2018	    2177	-159	     -7.3	 8925.3	    1153	    1052
4620096.00	CT	462	QC		Montréal		45.4711	-73.6112	      0.19	    2233	    2145	88	      4.1	11979.6	    1193	    1081
4620097.01	CT	462	QC		Montréal		45.4661	-73.622	      0.35	    6280	    6285	-5	     -0.1	17790.4	    3480	    3323
4620097.02	CT	462	QC		Montréal		45.4597	-73.6341	      0.39	    3630	    3644	-14	     -0.4	 9236.6	    2041	    1882
4620098.00	CT	462	QC		Montréal		45.4603	-73.6517	      1.03	    5440	    5511	-71	     -1.3	 5296.5	    2448	    2296
4620099.00	CT	462	QC		Montréal		45.4645	-73.6319	      0.69	    5724	    4761	963	     20.2	 8302.9	    2825	    2680
4620100.01	CT	462	QC		Montréal		45.4689	-73.638	      0.46	    4065	    3997	68	      1.7	 8856.2	    2028	    1876
4620100.02	CT	462	QC		Montréal		45.464	-73.642	      0.35	    3486	    3621	-135	     -3.7	 9841.9	    1627	    1443
4620101.01	CT	462	QC		Montréal		45.4666	-73.6493	      0.36	    4089	    4262	-173	     -4.1	11511.8	    2016	    1860
4620101.02	CT	462	QC		Montréal		45.4716	-73.6443	      0.36	    3899	    3953	-54	     -1.4	10726.3	    1704	    1583
4620102.00	CT	462	QC		Montréal		45.4738	-73.6329	      0.59	    4089	    4051	38	      0.9	 6902.4	    2147	    1901
4620103.00	CT	462	QC		Montréal		45.4695	-73.6234	      0.34	    2414	    2412	2	      0.1	 7110.5	    1113	    1075
4620104.00	CT	462	QC		Montréal		45.4732	-73.6193	      0.38	    2752	    2738	14	      0.5	 7284.3	    1142	    1104
4620105.00	CT	462	QC		Montréal		45.4768	-73.6275	      0.31	    3329	    3274	55	      1.7	10864.9	    1695	    1579
4620106.00	CT	462	QC		Montréal		45.4771	-73.6194	      0.22	    2037	    1943	94	      4.8	 9057.4	     996	     947
4620107.00	CT	462	QC		Montréal		45.4771	-73.6167	      0.17	    1455	    1369	86	      6.3	 8749.2	     870	     761
4620108.00	CT	462	QC		Montréal		45.4799	-73.614	      0.57	    4168	    3969	199	      5.0	 7313.6	    1766	    1630
4620109.00	CT	462	QC		Montréal		45.4836	-73.622	      0.18	    2075	    2031	44	      2.2	11823.4	    1128	    1049
4620110.00	CT	462	QC		Montréal		45.4803	-73.6277	      0.24	    3748	    3866	-118	     -3.1	15701.7	    2096	    1887
4620111.00	CT	462	QC		Montréal		45.4861	-73.6396	      0.74	    6746	    6581	165	      2.5	 9177.0	    3144	    2850
4620112.01	CT	462	QC		Montréal		45.4943	-73.6447	      0.64	    5085	    5215	-130	     -2.5	 7909.5	    1854	    1654
4620112.02	CT	462	QC		Montréal		45.4907	-73.6377	      0.28	    4283	    4394	-111	     -2.5	15280.1	    1949	    1894
4620113.00	CT	462	QC		Montréal		45.4886	-73.6303	      0.50	    5464	    5130	334	      6.5	10871.5	    2448	    2290
4620114.00	CT	462	QC		Montréal		45.4847	-73.6213	      0.29	    2031	    2049	-18	     -0.9	 7101.4	     971	     910
4620115.01	CT	462	QC		Montréal		45.4886	-73.6197	      0.22	    2033	    2011	22	      1.1	 9300.1	     973	     883
4620115.02	CT	462	QC		Montréal		45.4934	-73.6142	      0.43	    5954	    5891	63	      1.1	13930.7	    3831	    3509
4620116.00	CT	462	QC		Montréal		45.4931	-73.6272	      0.64	    6816	    7194	-378	     -5.3	10651.7	    3320	    3036
4620117.00	CT	462	QC		Montréal		45.4963	-73.6317	      0.27	    4478	    4504	-26	     -0.6	16439.1	    1613	    1506
4620118.00	CT	462	QC		Montréal		45.4988	-73.635	      0.30	    4453	    4429	24	      0.5	14922.9	    1686	    1577
4620119.00	CT	462	QC		Montréal		45.5012	-73.6423	      0.57	    6458	    6649	-191	     -2.9	11379.7	    2515	    2377
4620120.01	CT	462	QC		Montréal		45.4892	-73.6618	      2.59	    3500	    2909	591	     20.3	 1352.9	    1616	    1524
4620120.02	CT	462	QC		Montréal		45.4886	-73.6524	      0.20	    1079	    1007	72	      7.1	 5479.9	     459	     451
4620121.00	CT	462	QC		Montréal		45.5108	-73.6369	      0.38	    1829	    1753	76	      4.3	 4868.2	     735	     715
4620122.00	CT	462	QC		Montréal		45.5066	-73.6317	      0.67	    6857	    7185	-328	     -4.6	10278.8	    3354	    3059
4620123.00	CT	462	QC		Montréal		45.5036	-73.6261	      0.41	    6368	    6543	-175	     -2.7	15456.3	    3517	    3125
4620124.00	CT	462	QC		Montréal		45.5095	-73.6267	      0.38	    5834	    5884	-50	     -0.8	15356.7	    2849	    2636
4620125.00	CT	462	QC		Montréal		45.5122	-73.6238	      0.47	    6340	    6359	-19	     -0.3	13561.5	    2871	    2632
4620126.00	CT	462	QC		Montréal		45.5052	-73.6168	      0.74	    2107	    2029	78	      3.8	 2864.3	    1125	     911
4620127.01	CT	462	QC		Montréal		45.499	-73.6207	      0.48	    5339	    5561	-222	     -4.0	11049.3	    3654	    3193
4620127.02	CT	462	QC		Montréal		45.5003	-73.6059	      1.33	       5	       5	0	      0.0	    3.8	       4	       3
4620128.00	CT	462	QC		Montréal		45.5023	-73.5915	      3.00	    3692	    3645	47	      1.3	 1231.7	    2181	    1879
4620129.01	CT	462	QC		Montréal		45.4993	-73.5835	      0.28	    4108	    4039	69	      1.7	14480.1	    2937	    2390
4620129.02	CT	462	QC		Montréal		45.503	-73.5786	      0.36	    3710	    3815	-105	     -2.8	10223.2	    2994	    2285
4620130.00	CT	462	QC		Montréal		45.5076	-73.5755	      0.16	    2974	    3266	-292	     -8.9	18966.8	    2833	    2087
4620131.00	CT	462	QC		Montréal		45.5092	-73.575	      0.10	    3084	    3457	-373	    -10.8	30117.2	    2619	    2043
4620132.00	CT	462	QC		Montréal		45.5115	-73.5736	      0.27	    4903	    4992	-89	     -1.8	18179.5	    3645	    3090
4620133.00	CT	462	QC		Montréal		45.515	-73.5715	      0.15	    2387	    2414	-27	     -1.1	16304.6	    1714	    1453
4620134.00	CT	462	QC		Montréal		45.5172	-73.5702	      0.09	     913	     835	78	      9.3	10470.2	     763	     553
4620135.00	CT	462	QC		Montréal		45.5196	-73.5757	      0.12	    1591	    1675	-84	     -5.0	13225.3	     960	     875
4620136.00	CT	462	QC		Montréal		45.5175	-73.5774	      0.18	    2729	    2740	-11	     -0.4	15052.4	    1654	    1448
4620137.00	CT	462	QC		Montréal		45.5144	-73.5783	      0.19	    1077	    1122	-45	     -4.0	 5818.5	     733	     605
4620138.00	CT	462	QC		Montréal		45.5176	-73.5845	      0.28	    2036	    2039	-3	     -0.1	 7209.6	    1201	    1070
4620139.00	CT	462	QC		Montréal		45.5208	-73.5825	      0.22	    3159	    3123	36	      1.2	14249.0	    1877	    1672
4620140.00	CT	462	QC		Montréal		45.5254	-73.58	      0.12	    1380	    1398	-18	     -1.3	11794.9	     749	     696
4620141.00	CT	462	QC		Montréal		45.5247	-73.5769	      0.12	    1633	    1580	53	      3.4	13396.2	     945	     868
4620142.00	CT	462	QC		Montréal		45.5236	-73.575	      0.11	    1585	    1595	-10	     -0.6	14854.7	     960	     878
4620143.00	CT	462	QC		Montréal		45.5195	-73.5704	      0.17	    2224	    2339	-115	     -4.9	12930.2	    1573	    1447
4620144.00	CT	462	QC		Montréal		45.5216	-73.5692	      0.19	    3336	    3372	-36	     -1.1	17754.1	    2239	    2010
4620145.00	CT	462	QC		Montréal		45.5263	-73.5681	      0.41	       0	       0	0	      0.0	    0.0	       0	       0
4620146.00	CT	462	QC		Montréal		45.5279	-73.5749	      0.14	    2293	    2293	0	      0.0	16125.2	    1535	    1416
4620147.00	CT	462	QC		Montréal		45.5304	-73.5731	      0.17	    2638	    2736	-98	     -3.6	15721.1	    1642	    1513
4620148.00	CT	462	QC		Montréal		45.5325	-73.5713	      0.14	    1222	    1225	-3	     -0.2	 8445.1	     492	     468
4620149.00	CT	462	QC		Montréal		45.5298	-73.5661	      0.14	    3141	    3312	-171	     -5.2	22662.3	    1922	    1783
4620150.00	CT	462	QC		Montréal		45.534	-73.5641	      0.17	    2433	    2450	-17	     -0.7	14665.5	    1494	    1381
4620151.00	CT	462	QC		Montréal		45.5352	-73.5692	      0.12	    2123	    2106	17	      0.8	18333.3	    1176	    1113
4620152.00	CT	462	QC		Montréal		45.5368	-73.5674	      0.14	    1547	    1504	43	      2.9	11218.3	     948	     901
4620153.00	CT	462	QC		Montréal		45.5395	-73.5654	      0.28	     843	     866	-23	     -2.7	 3032.4	     500	     445
4620154.00	CT	462	QC		Montréal		45.5388	-73.5718	      0.13	     616	     614	2	      0.3	 4892.8	     409	     378
4620155.00	CT	462	QC		Montréal		45.5369	-73.5739	      0.11	    1707	    1724	-17	     -1.0	15761.8	    1068	    1022
4620156.00	CT	462	QC		Montréal		45.5352	-73.576	      0.14	    1902	    1946	-44	     -2.3	13644.2	    1157	    1105
4620157.00	CT	462	QC		Montréal		45.5327	-73.5784	      0.16	    2099	    2022	77	      3.8	12932.8	    1215	    1154
4620158.00	CT	462	QC		Montréal		45.5304	-73.5802	      0.14	    2044	    2054	-10	     -0.5	14465.7	    1316	    1235
